Healthy,,(7.95014962594e-11+0.000233982618454j),(-6.18039806695e-05+1.36791898721e-05j),(-3.17297238469e-05+6.44534765825e-06j),(-2.30562921316e-05+4.56437225369e-06j),(-1.80912630158e-05+2.72787581036e-06j),(-1.48644854326e-05+1.89838113919e-06j),(-1.25201259118e-05+1.21935445309e-06j),(-1.07802427561e-05+8.87753175951e-07j),(-9.59204850865e-06+5.85574576024e-07j),(-8.54854416081e-06+6.04540830033e-07j),(-7.79376929378e-06+5.39766469426e-07j),(-7.05269096354e-06+4.84061128425e-07j),(-6.51930824706e-06+3.03481026049e-07j),(-6.06991245205e-06+1.22195271111e-07j),(-5.65646783452e-06+3.76969924299e-08j),(-5.31251563337e-06-5.24794996979e-09j),(-5.01406642245e-06+1.28046113277e-09j),(-4.71515053973e-06+6.32328027999e-08j),(-4.45051533397e-06-5.24520282134e-09j),(-4.27247954389e-06-2.58614117725e-08j),(-4.0525290505e-06-5.17630865342e-08j),
Healthy,,(8.31504987531e-11+0.000234362468828j),(-5.60976532353e-05+8.65564827203e-06j),(-2.878883474e-05+5.96550193042e-06j),(-2.12622460616e-05+4.26315597075e-06j),(-1.67056801448e-05+2.44063525746e-06j),(-1.37872104353e-05+1.66107974942e-06j),(-1.16448614016e-05+9.98562375178e-07j),(-1.00471853629e-05+6.96420479925e-07j),(-8.95748771724e-06+4.1183267504e-07j),(-7.9755711099e-06+4.54539926011e-07j),(-7.27788997602e-06+3.82779163274e-07j),(-6.56625429941e-06+3.41238553451e-07j),(-6.07146946136e-06+1.91384340181e-07j),(-5.63966314763e-06+6.09352573684e-09j),(-5.26425372665e-06-5.75038306979e-08j),(-4.95897912238e-06-1.08092579925e-07j),(-4.65229199669e-06-1.12485242029e-07j),(-4.41418065386e-06-7.29651716541e-08j),(-4.19307626775e-06-1.58714522052e-07j),(-4.032546651e-06-1.56741781532e-07j),(-3.86940199356e-06-1.65478696625e-07j),
Healthy,,(7.40396508728e-11+0.000195506421446j),(-4.32834657314e-05+7.73051133665e-06j),(-2.42647728331e-05+7.39992341537e-06j),(-1.86729987021e-05+4.47810945492e-06j),(-1.45868156066e-05+2.48409833578e-06j),(-1.19827096054e-05+1.77080258076e-06j),(-1.01130086542e-05+1.10123210409e-06j),(-8.68824168316e-06+8.35323806869e-07j),(-7.74570584652e-06+5.22336942256e-07j),(-6.91338697989e-06+5.73649433309e-07j),(-6.30654106578e-06+5.4448712212e-07j),(-5.68945738905e-06+4.79990692891e-07j),(-5.25458496744e-06+3.43033500486e-07j),(-4.89147212018e-06+1.42438718709e-07j),(-4.55044076261e-06+4.93762278163e-08j),(-4.28828521229e-06+1.19172847182e-08j),(-4.03798113877e-06+2.13643408092e-08j),(-3.78856223793e-06+7.26559369419e-08j),(-3.59397606513e-06+4.27880534281e-09j),(-3.45188318638e-06-5.60092161388e-09j),(-3.28838821346e-06-1.88791330263e-08j),
Healthy,,(8.66153366584e-11+0.000258594089776j),(-6.98330316663e-05+1.27069149305e-05j),(-3.33731425326e-05+4.77166092126e-06j),(-2.40869320953e-05+4.09385799806e-06j),(-1.88568735222e-05+2.39171607284e-06j),(-1.54688301554e-05+1.6546726395e-06j),(-1.31028369199e-05+1.0467211641e-06j),(-1.1313116022e-05+7.52377270314e-07j),(-1.0053820309e-05+4.89755800964e-07j),(-8.96746719747e-06+5.00523682422e-07j),(-8.14916457692e-06+4.49949589129e-07j),(-7.35880034583e-06+3.87425175067e-07j),(-6.78507563851e-06+2.27319322629e-07j),(-6.26309801729e-06+2.90310221586e-08j),(-5.84628846855e-06-6.01205734918e-08j),(-5.51301315602e-06-1.32244418544e-07j),(-5.18524693104e-06-1.34723300139e-07j),(-4.92433102118e-06-9.81168083633e-08j),(-4.66315619755e-06-1.68873610123e-07j),(-4.49652207165e-06-1.64404461624e-07j),(-4.27735791662e-06-1.79457926513e-07j),
Healthy,,(1.05611221945e-10+0.000282476296758j),(-6.34641019073e-05+7.72025766462e-06j),(-3.05078263225e-05+4.04657770986e-06j),(-2.26938854153e-05+3.79776674594e-06j),(-1.77168609975e-05+2.26142446138e-06j),(-1.45919736532e-05+1.62707840662e-06j),(-1.23448560301e-05+1.00308785325e-06j),(-1.06258688995e-05+7.05278554177e-07j),(-9.48231112927e-06+4.50023275264e-07j),(-8.44611312988e-06+4.75902250396e-07j),(-7.6743281335e-06+4.19907100186e-07j),(-6.95014438268e-06+4.02863293734e-07j),(-6.40122957298e-06+2.56305719027e-07j),(-5.96870666723e-06+6.99390962911e-08j),(-5.56365024565e-06-1.10111923968e-08j),(-5.22197001543e-06-6.45616067184e-08j),(-4.90763397798e-06-3.92676626597e-08j),(-4.62251586842e-06-2.78473099567e-08j),(-4.37517124436e-06-7.23072627732e-08j),(-4.19859116561e-06-1.28043072913e-07j),(-4.0243940036e-06-1.37593864722e-07j),
Healthy,,(9.96770573566e-11+0.000250255835411j),(-4.78150216716e-05+5.90635210061e-06j),(-2.66454002437e-05+5.43397316876e-06j),(-1.99562202466e-05+4.15346835465e-06j),(-1.57013726941e-05+2.49091424531e-06j),(-1.29710698795e-05+1.76308536966e-06j),(-1.09601419995e-05+1.12848966144e-06j),(-9.43235591258e-06+8.68183502196e-07j),(-8.40940562155e-06+6.18675477579e-07j),(-7.45929517275e-06+6.22950646171e-07j),(-6.81578769917e-06+5.98580028422e-07j),(-6.12389704276e-06+5.76176705445e-07j),(-5.65437387727e-06+4.30372208449e-07j),(-5.23888106322e-06+2.27925988563e-07j),(-4.87747150249e-06+1.7065816948e-07j),(-4.58861454872e-06+1.11924673931e-07j),(-4.25694449097e-06+1.33106574516e-07j),(-4.00340411244e-06+1.38561205833e-07j),(-3.77130042672e-06+8.21147092594e-08j),(-3.61837750794e-06+4.15532846584e-08j),(-3.45254995479e-06+2.49432823594e-08j),
Healthy,,(1.01780548628e-10+0.000259130399002j),(-4.99092637018e-05+5.6842949205e-06j),(-2.7329266961e-05+5.25417673598e-06j),(-2.03286478922e-05+4.14789405106e-06j),(-1.59778552639e-05+2.49503360073e-06j),(-1.31658034904e-05+1.79640457936e-06j),(-1.11120043544e-05+1.1476741352e-06j),(-9.57774355149e-06+8.65748015595e-07j),(-8.52344567851e-06+5.92872162127e-07j),(-7.55358922131e-06+6.22130518431e-07j),(-6.89716127548e-06+5.68930995071e-07j),(-6.21683983079e-06+5.13696723531e-07j),(-5.77492845851e-06+3.70633634198e-07j),(-5.34787451771e-06+1.75373380515e-07j),(-5.00886409361e-06+1.18132054935e-07j),(-4.70656700172e-06+7.30988914046e-08j),(-4.40608795806e-06+1.04222900237e-07j),(-4.12906879196e-06+1.52580122373e-07j),(-3.88354636732e-06+7.02679360076e-08j),(-3.71912347772e-06+5.73910283276e-08j),(-3.54820457167e-06+2.0183819186e-08j),
Healthy,,(1.00761845387e-10+0.000252348154613j),(-4.83645386655e-05+1.3341057653e-06j),(-2.62979348174e-05+5.20339126647e-06j),(-1.95766929483e-05+3.98857409734e-06j),(-1.53858939833e-05+2.44970101427e-06j),(-1.27129916507e-05+1.79374001572e-06j),(-1.07531729208e-05+1.18024121649e-06j),(-9.26568888106e-06+9.22193161487e-07j),(-8.22680016968e-06+6.50329676122e-07j),(-7.30569882298e-06+6.43490910971e-07j),(-6.63391758359e-06+5.84777794868e-07j),(-5.98143044845e-06+5.24666219758e-07j),(-5.56514324603e-06+3.65386137802e-07j),(-5.16484851919e-06+1.70290004698e-07j),(-4.84111483926e-06+9.93158232999e-08j),(-4.55513421288e-06+4.24284916908e-08j),(-4.27292306046e-06+5.53695310054e-08j),(-4.01247693039e-06+1.01870289128e-07j),(-3.79227698035e-06+4.21659907744e-08j),(-3.65279234466e-06+2.55748859629e-08j),(-3.45897490433e-06+1.70707430764e-08j),
Healthy,,(6.08942144638e-12+1.613630798e-05j),(-9.89847762555e-06+6.74601185946e-06j),(-5.63409481604e-06+2.09288163541e-07j),(-3.13844150354e-06+5.66254935625e-07j),(-2.58260569012e-06+3.2494955341e-07j),(-2.23791779907e-06+1.79233297885e-07j),(-1.86465801112e-06-9.58178611494e-08j),(-1.58144890285e-06-9.17438815897e-08j),(-1.4884401373e-06-1.3492696895e-07j),(-1.31855630141e-06+2.01364566061e-08j),(-1.23323820187e-06+8.26297064226e-08j),(-9.59985132877e-07+6.94407248122e-08j),(-8.91318429922e-07+3.50928198976e-08j),(-8.35665491069e-07-1.0177038862e-07j),(-8.02638891168e-07-1.89175265099e-07j),(-8.24165494187e-07-1.69093344721e-07j),(-7.73727431242e-07-1.46364122897e-07j),(-7.346201811e-07-1.06648502861e-07j),(-6.62573422861e-07-1.37732084861e-07j),(-6.56201423555e-07-1.07150317383e-07j),(-6.23939649393e-07-1.05217915699e-07j),
Healthy,,(9.84733167082e-11+0.000258132705736j),(-5.56385160335e-05+3.88803508097e-06j),(-2.87702786543e-05+5.38504747542e-06j),(-2.14106453028e-05+4.10513091754e-06j),(-1.67686168573e-05+2.45003759313e-06j),(-1.38553011572e-05+1.75752227278e-06j),(-1.17294208171e-05+1.10058987972e-06j),(-1.01292609706e-05+7.92625013484e-07j),(-9.00219688288e-06+5.27299860555e-07j),(-8.01153039896e-06+5.37934535592e-07j),(-7.31523790623e-06+5.00472403362e-07j),(-6.61250376479e-06+4.46782521405e-07j),(-6.12883964935e-06+2.91596197699e-07j),(-5.71873333198e-06+9.40141280623e-08j),(-5.33463644347e-06+6.52223222163e-08j),(-5.01085588213e-06+3.51023036952e-08j),(-4.67288408446e-06+7.06686872216e-08j),(-4.40269765624e-06+8.28033223731e-08j),(-4.1486269864e-06+9.515341399e-09j),(-3.96492914893e-06-1.36987089312e-08j),(-3.78353528855e-06-4.03070457593e-08j),
Healthy,,(7.29827930175e-11+0.000191536084788j),(-3.94772883169e-05+3.97942404294e-06j),(-2.19473585747e-05+4.81781445268e-06j),(-1.64925696831e-05+3.59663475153e-06j),(-1.28753275422e-05+2.19538090469e-06j),(-1.07003752374e-05+1.59216300448e-06j),(-9.01767946043e-06+9.88815935626e-07j),(-7.79649035126e-06+7.10877054269e-07j),(-6.98047618293e-06+4.58982916618e-07j),(-6.17943301805e-06+5.06482828017e-07j),(-5.64181398246e-06+4.67693290488e-07j),(-5.05182426893e-06+4.42489040272e-07j),(-4.65901891684e-06+2.94751941912e-07j),(-4.33657027033e-06+7.40681236594e-08j),(-4.06576661858e-06+2.3207587125e-08j),(-3.83924764131e-06-4.0450326243e-08j),(-3.60079598925e-06-3.00621198937e-08j),(-3.3964457935e-06+9.71023059865e-09j),(-3.20543111758e-06-4.82084814766e-08j),(-3.11007456371e-06-5.69290501253e-08j),(-2.96087111488e-06-8.05215524392e-08j),
Healthy,,(1.09846134663e-10+0.000277514064838j),(-5.70419145531e-05-5.5890677635e-07j),(-2.89385495848e-05+4.30203818238e-06j),(-2.12618489471e-05+3.440344918e-06j),(-1.66127719048e-05+2.02107084808e-06j),(-1.37479402873e-05+1.43424901339e-06j),(-1.16266493942e-05+8.42123309858e-07j),(-1.00393974328e-05+5.75832966121e-07j),(-8.92918736351e-06+3.24466337112e-07j),(-7.92154702207e-06+3.35097368808e-07j),(-7.23240105022e-06+2.69002292991e-07j),(-6.57038240684e-06+2.28876071746e-07j),(-6.08209459656e-06+9.31767591058e-08j),(-5.66548842842e-06-6.37511570404e-08j),(-5.29378585672e-06-1.26189942771e-07j),(-4.97321927891e-06-1.46601558811e-07j),(-4.64331062576e-06-1.20297290094e-07j),(-4.35504717822e-06-1.07071561786e-07j),(-4.11076414763e-06-1.86890196273e-07j),(-3.95550046224e-06-2.18817267237e-07j),(-3.78539072697e-06-2.37033952304e-07j),
Healthy,,(1.12167456359e-10+0.000285338216958j),(-6.20024881959e-05+1.58420864082e-06j),(-3.10816508325e-05+4.19031386935e-06j),(-2.26203706659e-05+3.58241060657e-06j),(-1.76407708375e-05+2.08063830358e-06j),(-1.45840390778e-05+1.47999703988e-06j),(-1.23339045659e-05+8.65692825549e-07j),(-1.06524031332e-05+6.08548674812e-07j),(-9.48364630891e-06+3.58546357857e-07j),(-8.4578552441e-06+3.85970035719e-07j),(-7.70198430891e-06+3.34729181391e-07j),(-6.93974480263e-06+2.77699544139e-07j),(-6.41440536592e-06+1.40211599395e-07j),(-5.98043218933e-06-5.21422081086e-08j),(-5.58536705662e-06-1.11549681805e-07j),(-5.25755855452e-06-1.49776518748e-07j),(-4.94007865807e-06-1.22005414595e-07j),(-4.64938719999e-06-8.49911007547e-08j),(-4.39592512225e-06-1.33105636411e-07j),(-4.2175043831e-06-1.37416541263e-07j),(-4.02215654291e-06-1.4548084494e-07j),
Healthy,,(9.53737905237e-11+0.000226886533666j),(-4.55721340816e-05+2.60040819816e-07j),(-2.26834826651e-05+3.70604176902e-06j),(-1.70096608999e-05+3.0743177247e-06j),(-1.32333820116e-05+1.87048634349e-06j),(-1.09887739363e-05+1.40197032004e-06j),(-9.31093622353e-06+8.95537755011e-07j),(-8.02269112338e-06+7.08807064532e-07j),(-7.16361084643e-06+4.65891628957e-07j),(-6.3382306995e-06+5.45444896483e-07j),(-5.79364221634e-06+5.16949548757e-07j),(-5.18747494862e-06+4.83170899851e-07j),(-4.81187362064e-06+3.7104512283e-07j),(-4.45724980224e-06+2.13621598201e-07j),(-4.13318111586e-06+1.06841446123e-07j),(-3.89994473133e-06+5.73769766704e-08j),(-3.64110411361e-06+7.27820568351e-08j),(-3.41933518124e-06+1.01823752125e-07j),(-3.22760891732e-06+4.51325739531e-08j),(-3.10519837921e-06+1.62791251456e-08j),(-2.95414324947e-06-1.15676518583e-08j),
Healthy,,(1.05891895262e-10+0.000292184738155j),(-6.86835037605e-05+6.96297228093e-06j),(-3.3978852756e-05+5.00086946358e-06j),(-2.46681236152e-05+4.10805178789e-06j),(-1.92275472457e-05+2.54508586554e-06j),(-1.57984138938e-05+1.85655764315e-06j),(-1.33577231563e-05+1.2015322342e-06j),(-1.15158442368e-05+8.82337035009e-07j),(-1.02433282252e-05+6.15604061385e-07j),(-9.11240189787e-06+6.53647562812e-07j),(-8.26728628127e-06+5.93151073099e-07j),(-7.48529820261e-06+5.63589807042e-07j),(-6.92181954781e-06+4.35231319048e-07j),(-6.41176635508e-06+2.56038651286e-07j),(-5.95766670026e-06+1.66826119839e-07j),(-5.57267819286e-06+1.16698187766e-07j),(-5.18512558436e-06+1.28678746587e-07j),(-4.87165337598e-06+1.38849680505e-07j),(-4.58341033266e-06+7.78411239984e-08j),(-4.37917296453e-06+3.02875897454e-08j),(-4.16392715175e-06-2.33762797518e-08j),
Healthy,,(1.09232418953e-10+0.000270248054863j),(-5.56115197514e-05-8.57198923156e-07j),(-2.77120037116e-05+3.6109583447e-06j),(-2.05552006422e-05+3.13364779977e-06j),(-1.59771965315e-05+1.8575324289e-06j),(-1.32002763805e-05+1.32618073068e-06j),(-1.11580998274e-05+7.5052043477e-07j),(-9.63230733298e-06+5.11741101739e-07j),(-8.58282353801e-06+2.96084893923e-07j),(-7.60226125932e-06+3.12232389471e-07j),(-6.9422896317e-06+2.67606164751e-07j),(-6.23244570124e-06+2.31087101789e-07j),(-5.78594917712e-06+8.14646602376e-08j),(-5.39998159144e-06-1.14510759588e-07j),(-5.0592260566e-06-1.67430977068e-07j),(-4.78269655771e-06-2.0309169684e-07j),(-4.45602815816e-06-1.81847946481e-07j),(-4.20514330492e-06-1.41425626978e-07j),(-3.997333765e-06-2.19368616338e-07j),(-3.82951226522e-06-2.44753359776e-07j),(-3.64944455408e-06-2.41446946028e-07j),
